post_id,source,date,text,image,url
921841721595594,"Prefeitura de Icém,Máscaras Jdi","[datetime.datetime(2020, 5, 5, 12, 11, 17)]",Decreto N°025 / 2020.Chegaram as máscaras N95! Temos pronta entrega!,"https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c95.0.465.933a/s206x206/96085251_921840078262425_4251903578773389312_n.jpg?_nc_cat=109&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=6c2WI4JkCiAAX_0s9o2&_nc_ht=scontent.fcgh7-1.fna&oh=bb8d19c5770da663f056002bff878d50&oe=5F22F3B1,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c86.0.468.950a/s206x206/96241385_921840268262406_4411092332531679232_n.jpg?_nc_cat=109&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=2TBMGHWmKzUAX_RGNsv&_nc_ht=scontent.fcgh7-1.fna&oh=08b6219f16b6d80bb1fc68da3fb04e9c&oe=5F2238C5,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/96215123_122247616122004_6940012988162113536_o.jpg?_nc_cat=109&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=zTLt8ye1jpIAX_rOFNK&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=68b3dddb5ab5a3d8d019a900c250a3a1&oe=5F1FBC66",/story.php?story_fbid=921841721595594&id=234499770329796
921523738294059,Prefeitura de Icém,"[datetime.datetime(2020, 5, 5, 0, 17, 46)]","O município de Icém ganhará nos próximos meses mais um investimento nas área de Esporte e Lazer. O Clube Recreativo dos Trabalhadores de Icém está passando por reforma e implantação de acessibilidade, assim possibilitando com que mais um espaço de entretenimento possa ser oferecido à população icemense. O Clube Recreativo dos Trabalhadores de Icém é bastante utilizado, por isso mesmo estamos realizando uma grande reforma para melhorar para aqueles que frequentam as dependências do CRETE.  “Queremos dar toda a segurança para que as mais diversas atividades sejam realizadas no local, inclusive estamos realizando algumas adaptações para proporcionar a acessibilidade. Em breve a nossa população voltará a ter esse espaço para usufruir e não posso deixar de agradecer ao Vice- Governador do Estado de São Paulo, Rodrigo Garcia por ter contemplado o nosso município através da secretaria de desenvolvimento com a verba no valor de duzentos e cinquenta para realizarmos está reforma.”, diz a prefeita Maria de Lourdes Gomes da Silva de Morais.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c42.0.636.960a/s206x206/95926220_921522051627561_8925786861155123200_n.jpg?_nc_cat=107&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=QhxE4KMyu2UAX-XReXk&_nc_ht=scontent.fcgh7-1.fna&oh=3fd48446de13647f5af489afd63b105e&oe=5F21172B,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.115.720.730a/s75x225/95919645_921522254960874_3599974779290910720_n.jpg?_nc_cat=105&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=ue9ojYonUa4AX-twvlT&_nc_ht=scontent.fcgh7-1.fna&oh=94d0a91fee132d852be09df534dc3d44&oe=5F2116B5,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.120.720.720a/s75x225/96083398_921522538294179_7521830196043841536_n.jpg?_nc_cat=110&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=krjn7el7rXQAX_W6IZx&_nc_ht=scontent.fcgh7-1.fna&oh=50ad5f229c8d6deb3f03bd9a72ab383b&oe=5F22E6FC,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.120.720.720a/s75x225/96003858_921522688294164_4652007493524783104_n.jpg?_nc_cat=102&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=nWAHvNc0Z30AX8-Jlha&_nc_ht=scontent.fcgh7-1.fna&oh=551229ecff5c34e3b483e5037514be5a&oe=5F2230A1,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-1/cp0/e15/q65/c1.0.32.32a/p32x32/15873396_234502570329516_8782946870434235767_n.jpg?_nc_cat=105&_nc_sid=dbb9e7&efg=eyJpIjoiYiJ9&_nc_ohc=wWlSIO3lBAoAX9fu_WR&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=089d17c4bba25d7533adb4b916a7bf6b&oe=5F2256CD,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-1/cp0/e15/q65/c1.0.32.32a/p32x32/15873396_234502570329516_8782946870434235767_n.jpg?_nc_cat=105&_nc_sid=dbb9e7&efg=eyJpIjoiYiJ9&_nc_ohc=wWlSIO3lBAoAX9fu_WR&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=089d17c4bba25d7533adb4b916a7bf6b&oe=5F2256CD",/story.php?story_fbid=921523738294059&id=234499770329796
921519281627838,Prefeitura de Icém,"[datetime.datetime(2020, 5, 5, 0, 8, 46)]","CEMITÉRIO MUNICIPAL SERÁ AMPLIADO A Prefeitura Municipal de Icém, através da Secretaria de Obras e Urbanismo, tem investido incansavelmente em obras no cemitério público desta localidade. Obras de novos túmulos estão sendo construídas para ampliar a capacidade conforme a necessidade dos familiares para enterrarem seus entes queridos. Esse trabalho está sendo executado por servidores públicos. A Prefeita Maria de Lourdes Gomes da Silva de Morais, foi informada que o cemitério está com a falta de espaço para aberturas de túmulos no chão, portanto a prefeita pediu para que seja feito túmulos encostado ao muro do cemitério até que seja finalizado o trabalho de ampliação do cemitério, que já iniciou nesta segunda-feira, 4 de maio.  Nesta semana está sendo feita a terraplanagem no fundo do cemitério e em breve será realizado o processo licitatório para ampliação.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c121.0.478.960a/s206x206/95905840_921517748294658_5547078368773537792_n.jpg?_nc_cat=110&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=8BQdO2iB-PEAX98T7R8&_nc_ht=scontent.fcgh7-1.fna&oh=1943c3008d5314356dc0995414ec132a&oe=5F230AD2,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.18.110.111a/p110x80/95928298_921517884961311_7285306931168673792_n.jpg?_nc_cat=108&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=Lvlqn8pKAckAX-UdUtf&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=72f7657be3e23eafcb9e065f1750a4a8&oe=5F22D519,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.18.110.110a/p110x80/96080100_921519134961186_2212437817101910016_n.jpg?_nc_cat=103&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=5qavD-jMaPIAX_cLwt7&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=6e9839c76e5426a516eec48b49ff2974&oe=5F21FE2A",/story.php?story_fbid=921519281627838&id=234499770329796
921440644969035,Prefeitura de Icém,"[datetime.datetime(2020, 5, 4, 21, 17, 9)]","Prefeitura está realizando limpeza dos terrenos e guias de sarjetas no Parque das Laranjeiras A Prefeitura de Icém, através da secretaria de limpeza, vêm realizando uma grande força-tarefa de limpeza de terrenos no Parque das Laranjeiras, cumprindo as atribuições que seria de total responsabilidade do GRUPO CEM e dos proprietários de seus terrenos. Além do mato, que toma conta dos terrenos, em sua maioria estão sendo mal utilizados como depósito de lixo e entulhos, gerando muitos transtornos aos vizinhos e com a limpeza feita estará evitando queimadas. A Prefeita Maria de Lourdes Gomes da Silva de Morais "" destaca a importância da participação da população e deixa um apelo a todos.  A prefeitura vem fazendo a limpeza em todos os bairros da cidade, mas precisamos da ajuda da população, pois só a prefeitura não consegue manter a cidade limpa sem a participação de todos”, afirma. Ao jogar lixo no chão e não zelarem pela limpeza das calçadas e das ruas em frente suas residências, os munícipes contribuem para que ocorra o entupimento de bueiros, provocando alagamentos e trazendo prejuízos para a comunidade e os próprios moradores.  ATENÇÃO A limpeza dos terrenos baldios é de responsabilidade de seus proprietários. A limpeza assim como o descarte desses materiais é de responsabilidades dos donos ou responsáveis pelos imóveis.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c16.0.136.204a/p168x128/96288191_921403741639392_633643186673156096_o.jpg?_nc_cat=103&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=zYKCgG2m4G4AX8_3zkg&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=b17ac53aa0b6bc9fdb0c5c21e20bddfb&oe=5F1FD4FD,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.129.1006.1022a/s75x225/96141341_921404178306015_4925784020530233344_o.jpg?_nc_cat=101&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=uUUI-47bJaMAX8OknVw&_nc_ht=scontent.fcgh7-1.fna&oh=4e2699f983182119ea373db14579f9bd&oe=5F213F4A,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.147.986.986a/s75x225/95868468_921404444972655_8236213631100911616_o.jpg?_nc_cat=103&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=Y3byzBmIwWIAX8-QEBE&_nc_ht=scontent.fcgh7-1.fna&oh=e50b4fb966c42cc6296e9216d95e2726&oe=5F222D29,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.121.1039.1039a/s75x225/95973008_921404758305957_255748560694280192_o.jpg?_nc_cat=101&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=fw8vMaU4emkAX_mzNq1&_nc_ht=scontent.fcgh7-1.fna&oh=187f074a2503c32d66273d112d1d7e64&oe=5F2242CE",/story.php?story_fbid=921440644969035&id=234499770329796
921395901640176,Prefeitura de Icém,"[datetime.datetime(2020, 5, 4, 19, 44, 34)]",Boletim Informativo 🚑 atualizado : Coronavírus (Icém) 04/05/20,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95925063_921395718306861_4845695211310940160_o.jpg?_nc_cat=107&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=BaWF-DTYClAAX_ymJ2q&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=9155284ecb37bd1dbc854e0a0b14d881&oe=5F212735,/story.php?story_fbid=921395901640176&id=234499770329796
920747925038307,Prefeitura de Icém,"[datetime.datetime(2020, 5, 3, 21, 49, 11)]",Boletim Informativo atualizado:CORONAVÍRUS🏥 (Icém) 03/05/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95819000_920747815038318_6682925626032128000_o.jpg?_nc_cat=107&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=owQk3xowXJwAX9OapRK&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=009d3dd4376325edebafa65dc93e20a8&oe=5F1FD541,/story.php?story_fbid=920747925038307&id=234499770329796
919967415116358,Prefeitura de Icém,"[datetime.datetime(2020, 5, 2, 18, 17, 9)]",Boletim Informativo atualizado🏥 CORONAVÍRUS (Icém) 02/05/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95636467_919967281783038_7343471469940178944_o.jpg?_nc_cat=109&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=KLzMQ3JttcUAX-PHT57&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=4fa30b9ef898d950bc004657dad62e42&oe=5F21A863,/story.php?story_fbid=919967415116358&id=234499770329796
918593851920381,Prefeitura de Icém,"[datetime.datetime(2020, 4, 30, 18, 38, 45)]",Boletim Informativo atualizado🏥 CORONAVÍRUS (Icém) 30/04/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95515946_918593745253725_2076431789273907200_o.jpg?_nc_cat=102&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=6qaGrtkZzyQAX-0BbcB&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=c3a1e4fd72abb207a49c31d52b14595a&oe=5F214C83,/story.php?story_fbid=918593851920381&id=234499770329796
917858858660547,Prefeitura de Icém,"[datetime.datetime(2020, 4, 29, 19, 49, 22)]","Se liga aí! 6 de maio é o último dia para o eleitor regularizar sua situação ou tirar o título e poder votar nas # Eleições 2020.  Quem precisar desses serviços e, ainda, quiser solicitar transferência e a revisão, pode fazer isso sem sair de casa! Saiba mais na página de Atendimento Remoto da JE, acesse: www.justicaeleitoral.jus.br/atendimento/ #Justiça Eleitoral #OnLine",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95223484_917858625327237_6882555396712562688_n.jpg?_nc_cat=105&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=gG-gviuRayIAX-rz5rg&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=3c7948ff9f64018940ebd67410197e75&oe=5F20AFFF,/story.php?story_fbid=917858858660547&id=234499770329796
917796282000138,Prefeitura de Icém,"[datetime.datetime(2020, 4, 29, 17, 35, 9)]",Boletim Informativo atualizado🏥 CORONAVÍRUS  (Icém) 29/04/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95654399_917796185333481_3084008783085568000_o.jpg?_nc_cat=108&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=nfW_9v2kN7AAX9Kkvcs&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=f873052a965f5ea9032eb1dd770c1125&oe=5F227255,/story.php?story_fbid=917796282000138&id=234499770329796
917145552065211,Prefeitura de Icém,"[datetime.datetime(2020, 4, 28, 19, 45, 41)]","Uso de máscara se tornará obrigatório Icém A Prefeitura de Icém, estará lançando nesta quinta-feira,30 de abril um decreto que torna obrigatório o uso de máscara facial não profissional, de proteção respiratória, e que seja descartável ou reutilizável. O uso deve ser feito durante o deslocamento de pessoas em todo o território do Município, para o atendimento em estabelecimentos com funcionamento autorizado.  A fiscalização será feita pela Vigilância Sanitária e por todos os órgãos de controle. As medidas previstas no decreto poderão ser reavaliadas a qualquer momento, de acordo com a situação epidemiológica do Município.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/95695197_917145465398553_8974039349846867968_n.jpg?_nc_cat=100&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=11FIg8z_w1IAX-3X2ue&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=7848e8ef6f0f33da54aa8d5f882cdccf&oe=5F21D423,/story.php?story_fbid=917145552065211&id=234499770329796
917122198734213,Prefeitura de Icém,"[datetime.datetime(2020, 4, 28, 18, 53, 39)]",Boletim Informativo atualizado 🚑 CORONAVÍRUS (Icém) 28/04/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95160012_917122072067559_2095005143417225216_o.jpg?_nc_cat=102&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=1HudrNXJqjUAX9I9xQg&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=61ac2876f7008483f3f35de176a4d640&oe=5F1F5937,/story.php?story_fbid=917122198734213&id=234499770329796
916383368808096,"Prefeitura de Icém,Lima na Lata","[datetime.datetime(2020, 4, 27, 17, 36, 47)]",Boletim Informativo atualizado🏥 CORONAVÍRUS  (Icém) 27/04/2020GOVERNADOR JOÃO DÓRIA - ADVOGADO REQUER ALTERAÇÃO DE DECRETOS QUE ESTÃO DESTRUINDO A ECONOMIA DE SP,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/95014482_916383285474771_3555886342997016576_o.jpg?_nc_cat=105&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=D8x2tokCZIIAX92Itew&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=90e4e7bc126ad4b5ad693c7ea84513ae&oe=5F20A7D1,/story.php?story_fbid=916383368808096&id=234499770329796
915755138870919,Prefeitura de Icém,"[datetime.datetime(2020, 4, 26, 18, 26, 20)]","AUXÍLIO EMERGENCIAL Nesta segunda - feira, (27/04), a Prefeitura Municipal de Icém, estará com ponto de apoio para auxiliar aqueles que estão tendo dificuldades sobre o processo de solicitação do AUXÍLIO EMERGENCIAL   ✔O atendimento será das: 08h00 às 12h00 🏘Local do Ponto de Apoio: Na antiga sala da Junta Militar (Biblioteca Municipal) 🤙ATENÇÃO: É necessário ter um aparelho de celular ativo para fazer o cadastro e com internet para facilitar o processo de solicitação!  😷 Lembre-se sempre de manter o distanciamento social, conforme orientações da OMS, evitando, assim, aglomerações.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/94977597_915755052204261_7519405154429304832_n.jpg?_nc_cat=107&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=QHQ7bnqNT9gAX_qEbW4&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=c470433e676d0560e6f962d772b9409b&oe=5F20FC88,/story.php?story_fbid=915755138870919&id=234499770329796
911476505965449,Prefeitura de Icém,"[datetime.datetime(2020, 4, 20, 20, 40, 29)]","Distrito Industrial de Icém recebe infraestrutura  A Prefeitura Municipal de Icém, está concluindo a infraestrutura do Distrito Industrial de Icém, com a construção das guias e sarjetas. A Prefeita Maria de Lourdes, disse que o projeto está chegando em sua conclusão dentro do planejamento, destacando mais uma vez que todas as etapas estão sendo cumpridas e estamos trabalhando para inaugurarmos o nosso distrito o mais rápido possível. ""Não poderia deixar de agradecer o grande apoio do diretor do departamento de meio ambiente, Messias Paulo Ribeiro por ter se empenhado para registrar o distrito industrial.  Com a vinda das empresas icém terá a geração de empregos que tanto necessitamos "".","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c55.0.850.1280a/s206x206/94213338_911475059298927_8494969081219252224_o.jpg?_nc_cat=100&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=Y70HGBJEBDYAX87nS6c&_nc_ht=scontent.fcgh7-1.fna&oh=ef2d4e2ff03ca917d96fbc98ebc3acea&oe=5F22D3AF,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.153.960.974a/s75x225/94148436_911475209298912_654882951003111424_o.jpg?_nc_cat=102&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=1M2ptxzOjYgAX-CebJr&_nc_ht=scontent.fcgh7-1.fna&oh=906fe69f5588e2cd9c4ea4988280de6d&oe=5F20F3A4,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.160.960.960a/s75x225/94035760_911476152632151_4753857716621934592_o.jpg?_nc_cat=105&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=iQ3cPfIy3csAX9zNd9f&_nc_ht=scontent.fcgh7-1.fna&oh=9739b1210224c4be42b02191fab2ec7f&oe=5F22A188,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.160.960.960a/s75x225/94381831_911476402632126_8392031578561183744_o.jpg?_nc_cat=110&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=1LyatMN1b54AX9NOOHn&_nc_ht=scontent.fcgh7-1.fna&oh=815da42f413a0b36caee7348e0ccdc9a&oe=5F206E51",/story.php?story_fbid=911476505965449&id=234499770329796
909911049455328,Prefeitura de Icém,"[datetime.datetime(2020, 4, 18, 19, 1, 30)]","A cidade de Icém teve o seu primeiro Projeto de Revitalização do Terminal Rodoviário, aprovado pelo Conselho de Orientação e Controle - COC na Secretaria de Turismo, nesta sexta-feira 17 de abril foi publicado no diário oficial do Estado de São Paulo onde autoriza a Prefeitura de Icém, a dar início ao processo de licitação para execução do Projeto da Revitalização do Terminal Rodoviário que se encontra interditado. Para a Prefeita Maria de Lourdes Gomes da Silva de Morais esse é mais um passo grande que os membros do Conselho Municipal de Turismo trabalharam para a conquista do título de interesse turístico o nosso município: ""Realizaram um profundo estudo, um plano diretor de turismo pautando as potencialidades turísticas da nossa cidade. Já estamos dando andamento no processo licitatório, breve estaremos iniciando a Revitalização do Terminal Rodoviário"" disse.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/93773935_909910762788690_2788002329989742592_n.jpg?_nc_cat=106&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=7lsOux43KrMAX9IRA44&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=fbc6b8a1f0de850ae7dc6942f28534f2&oe=5F205F9C,/story.php?story_fbid=909911049455328&id=234499770329796
908357966277303,Prefeitura de Icém,"[datetime.datetime(2020, 4, 16, 19, 2, 3)]","Iluminação Pública de Led: Prefeitura irá substituir lâmpadas comuns por led. A iniciativa faz parte do projeto Led Class., que o Diretor do Departamento de Meio Ambiente, Messias Paulo Ribeiro apresentou a Prefeita Municipal Maria de Lourdes Gomes da Silva de Morais. A Prefeitura de Icém, por meio do Departamento de Meio Ambiente, irá iniciar em breve a substituição de luminárias tradicionais da cidade por lâmpadas de LED, que tem consumo de energia considerado reduzido em relação à iluminação incandescente ou florescente, além de vida útil mais longa.  “Essa iniciativa é de grande importância para o município, pois apresenta uma melhor qualidade, menor consumo e maior vida útil, reduzindo ainda os custos com os gastos de energia e manutenção” explicou o diretor do departamento de meio ambiente, Messias Paulo Ribeiro, acrescentando ainda que o projeto irá gerar uma economia de 69% na conta de energia. O projeto será pago com a economia e prevê que, dentro de pouco tempo, todo o município terá o novo sistema de iluminação irá melhorar o visual da cidade e oferecer mais segurança. Fotos: ilustrativas","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.42.607.302a/s206x206/93814709_908357586277341_4399835536781475840_n.jpg?_nc_cat=102&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=KBkbnkfnG0cAX_mJTQL&_nc_ht=scontent.fcgh7-1.fna&oh=3fcfb77777ec377da4e820e188ddf0f6&oe=5F209595,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.127.720.355a/s206x206/93520278_908357776277322_4314785666673147904_n.jpg?_nc_cat=105&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=t3X71lYnx0kAX9rwKrP&_nc_ht=scontent.fcgh7-1.fna&oh=5a3376fd7cdb8b4c961ae2412ddee153&oe=5F216A64",/story.php?story_fbid=908357966277303&id=234499770329796
908228876290212,Prefeitura de Icém,"[datetime.datetime(2020, 4, 16, 15, 49, 23)]","O Departamento de Assistência Social, coordenador da Política Pública do município de Icém, tem como missão enfrentar as desigualdades sociais, garantindo os mínimos sociais as famílias, indivíduos e grupos que eles necessitem, através de seus programas, projetos, benefícios e serviços. Em virtude da pandemia do Corona vírus, o Ministério da Cidadania, a Secretaria de Estado da Assistência Social, o CONSEAS- Conselho Estadual de Assistência Social municípios, através de Portarias Ministeriais, Decretos e Resoluções, a forma como a Política Pública deve ser conduzida para atender as mazelas sociais provocadas pelo coronavírus e o impacto dessa doença na população mais vulnerável do nosso País. Uma das estratégias é fazer um trabalho articulado com as demais políticas públicas, como Educação.  Desta forma, o Departamento de Assistência Social, não medindo esforços e em parceria com a Educação, estão distribuindo as famílias beneficiários do Programa Bolsa Família - público alvo da política de assistência social o Kit alimentação. Esta ação conjunta é uma das prerrogativas do Programa Bolsa Família, pois a Educação é umas das condicionalidades do programa, e, portanto, parceiro da Assistência Social.  A princípio serão atendidas as famílias do Programa Bolsa Família, depois os idosos e paulatinamente as famílias que necessitarem de auxílio nutricional, que não sejam públicos prioritário do PBF estas serão atendidas no CRAS. Devido a pandemia do Coronavírus e respeitando o Decreto Municipal nº 014 e 015/2020, que dispõe sobre as medidas de combate ao Covid-19, Decretos do Governo do Estado e as orientações do Ministério da Cidadania, os Equipamentos Públicos da Rede Socioassitencial (CRAS, CREAS, Centro de Convivência do Idoso), os funcionários estão trabalhando com carga horária reduzida, através de agendamento presencial. Segue abaixo, os horários de Atendimento dos Departamentos: CRAS- Centro de Referência da Assistência Social Horário de Atendimento: De Segunda-Feira a Sexta-Feira das 07h00 às 11h00 Telefone para contato 17- 3282-2989 (Aberto ao público através de agendamento) CREAS – Centro de Referência de Assistência Especializado da Assistência Social  Horário de Atendimento: De Segunda-Feira a Sexta-Feira das 07h00 às 11h00 Telefone para contato 17- 3282-2011 (Aberto ao público através de agendamento) Departamento de Assistência Social: De Segunda-Feira a Sexta-Feira das 07h00 às 11h00 Telefone para contato 17- 3282-2014 (Trabalho Interno) Departamento de Assistência Social: De Segunda-Feira a Sexta-Feira das 07h00 às 11h00 Telefone para contato 17- 3282-2014 (Trabalho Interno) Centro de Convivência de Assistência Social: De Segunda-Feira a Sexta-Feira das 07h00 às 11h00 Telefone para contato 17- 3282-2319 (Trabalho Interno sem atendimento para o idoso)  CADÚNICO  (Fechado)  Apae de Icém: Trabalho Interno (Sem atendimento para os usuários)  Telefone para contato 17-3282-2202 Centro Dia do Idoso: Fechado por ordem do promotor de Justiça de Nova Granada Telefone para contato: 17-3282-2708","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c39.0.600.903a/s206x206/93580526_908228592956907_6345370664337145856_n.jpg?_nc_cat=101&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=pGt0vLmVdyQAX8KoQOS&_nc_ht=scontent.fcgh7-1.fna&oh=913c8a6209d7c346bf6692084acd8d53&oe=5F20BE57,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.107.678.689a/s75x225/93965509_908228616290238_232039430687293440_n.jpg?_nc_cat=105&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=UfyqqWizdUoAX9MXPbL&_nc_ht=scontent.fcgh7-1.fna&oh=49eeb041fbce90bffee7f3fbd20ed015&oe=5F2028EA,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.113.678.678a/s75x225/94347541_908228656290234_549227631694839808_n.jpg?_nc_cat=108&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=tkAzGUCmXaAAX-CjJn_&_nc_ht=scontent.fcgh7-1.fna&oh=1776c1fe6f3d1fcaf8228a7ffa0b930d&oe=5F211B52,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.113.678.678a/s75x225/93867444_908228696290230_1183662380840648704_n.jpg?_nc_cat=108&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=kZivIP_jG3gAX8y_Gaz&_nc_ht=scontent.fcgh7-1.fna&oh=d8ee41d6c5fc7382b2d5d2e27e888039&oe=5F211BEA",/story.php?story_fbid=908228876290212&id=234499770329796
